customer_id,monthly_charges,total_charges,payment_method
C003775,40.17,642.72,Debit Card
C003776,71.2,71.2,Credit Card
C003777,47.08,1506.56,Bank Transfer
C003778,71.23,1068.45,UPI
C003779,108.8,1740.8,Bank Transfer
C003780,42.21,1055.25,Credit Card
C003781,67.06,134.12,Debit Card
C003782,57.29,343.74,Credit Card
C003783,49.19,1623.27,Debit Card
C003784,54.18,270.9,UPI
C003785,99.42,5468.1,UPI
C003786,104.73,418.92,UPI
C003787,49.07,196.28,Credit Card
C003788,78.02,390.1,Bank Transfer
C003789,51.62,619.44,Bank Transfer
C003790,56.43,620.73,Credit Card
C003791,30.0,540.0,Bank Transfer
C003792,112.64,450.56,Credit Card
C003793,91.97,1195.61,Bank Transfer
C003794,56.97,854.55,Debit Card
C003795,75.7,757.0,UPI
C003796,62.0,3906.0,Bank Transfer
C003797,88.92,88.92,Credit Card
C003798,63.17,2021.44,Debit Card
C003799,66.1,528.8,Bank Transfer
C003800,56.76,681.12,Bank Transfer
C003801,82.08,410.4,Credit Card
C003802,114.19,342.57,Debit Card
C003803,64.31,964.65,UPI
C003804,64.09,1089.53,Credit Card
C003805,69.5,903.5,Bank Transfer
C003806,75.2,1504.0,UPI
C003807,64.02,2048.64,Bank Transfer
C003808,62.15,1491.6,Credit Card
C003809,71.65,1791.25,Debit Card
C003810,34.98,664.62,UPI
C003811,59.05,767.65,Credit Card
C003812,30.0,360.0,Credit Card
C003813,60.15,541.35,UPI
C003814,51.03,3572.1,Debit Card
C003815,82.54,247.62,Bank Transfer
C003816,55.3,608.3,UPI
C003817,62.69,940.35,Credit Card
C003818,30.0,30.0,UPI
C003819,90.45,5427.0,UPI
C003820,48.27,3427.17,Debit Card
C003821,60.35,784.55,Debit Card
C003822,85.56,1197.84,Bank Transfer
C003823,85.64,85.64,UPI
C003824,47.78,334.46,Debit Card
C003825,80.54,161.08,Debit Card
C003826,47.03,564.36,Credit Card
C003827,74.65,1045.1,Debit Card
C003828,54.31,217.24,UPI
C003829,49.7,99.4,UPI
C003830,70.7,1696.8,Credit Card
C003831,55.53,277.65,Credit Card
C003832,110.37,2207.4,Credit Card
C003833,57.64,749.32,UPI
C003834,46.16,784.72,UPI
C003835,52.02,2132.82,Bank Transfer
C003836,69.65,2089.5,Debit Card
C003837,72.24,650.16,Credit Card
C003838,76.19,761.9,Debit Card
C003839,88.23,2117.52,Debit Card
C003840,36.58,365.8,Bank Transfer
C003841,89.14,1069.68,UPI
C003842,51.72,1293.0,Debit Card
C003843,78.03,624.24,Credit Card
C003844,104.42,1670.72,Credit Card
C003845,54.03,918.51,UPI
C003846,53.21,1330.25,UPI
C003847,49.51,445.59,UPI
C003848,63.24,379.44,Credit Card
C003849,95.31,1143.72,UPI
C003850,47.71,333.97,Bank Transfer
C003851,60.12,601.2,Bank Transfer
C003852,89.51,895.1,Credit Card
C003853,82.48,3546.64,Bank Transfer
C003854,60.01,360.06,Debit Card
C003855,65.78,4604.6,UPI
C003856,88.32,1236.48,Bank Transfer
C003857,101.64,1118.04,UPI
C003858,104.02,1456.28,Bank Transfer
C003859,97.6,1171.2,UPI
C003860,56.6,2150.8,Credit Card
C003861,106.37,6914.05,Debit Card
C003862,55.22,662.64,UPI
C003863,36.98,480.74,Debit Card
C003864,72.25,1083.75,UPI
C003865,99.52,2687.04,Credit Card
C003866,83.27,666.16,Debit Card
C003867,68.53,959.42,Bank Transfer
C003868,75.83,985.79,Debit Card
C003869,80.64,1370.88,UPI
C003870,72.95,2188.5,Debit Card
C003871,64.09,1089.53,Credit Card
C003872,55.19,386.33,Debit Card
C003873,72.25,2384.25,Debit Card
C003874,67.55,405.3,Debit Card
C003875,70.07,980.98,Bank Transfer
C003876,90.92,1545.64,Debit Card
C003877,65.05,1561.2,UPI
C003878,65.84,131.68,UPI
C003879,73.8,2361.6,Debit Card
C003880,122.52,2327.88,Debit Card
C003881,48.16,48.16,Bank Transfer
C003882,91.84,3673.6,Credit Card
C003883,64.02,640.2,UPI
C003884,68.78,481.46,Bank Transfer
C003885,43.76,1050.24,UPI
C003886,107.61,2044.59,UPI
C003887,74.45,2159.05,Debit Card
C003888,83.18,2079.5,UPI
C003889,40.02,600.3,Credit Card
C003890,57.15,285.75,Credit Card
C003891,78.25,391.25,Credit Card
C003892,66.78,133.56,Bank Transfer
C003893,78.93,710.37,Credit Card
C003894,112.06,4258.28,Credit Card
C003895,80.09,2642.97,UPI
C003896,61.03,915.45,Bank Transfer
C003897,56.97,1766.07,Debit Card
C003898,54.69,1586.01,Bank Transfer
C003899,61.45,245.8,Bank Transfer
C003900,62.29,1183.51,Debit Card
C003901,72.38,1230.46,Debit Card
C003902,80.57,4753.63,Debit Card
C003903,78.71,1810.33,UPI
C003904,72.64,508.48,UPI
C003905,74.02,444.12,UPI
C003906,120.71,3983.43,Credit Card
C003907,55.55,55.55,Debit Card
C003908,69.26,1592.98,UPI
C003909,34.29,137.16,UPI
C003910,62.34,249.36,Bank Transfer
C003911,52.02,3537.36,UPI
C003912,55.4,609.4,Debit Card
C003913,46.28,1804.92,Debit Card
C003914,42.96,343.68,Credit Card
C003915,72.45,434.7,Credit Card
C003916,84.21,1515.78,Bank Transfer
C003917,54.57,1527.96,Credit Card
C003918,30.0,540.0,Debit Card
C003919,72.22,288.88,Credit Card
C003920,79.39,952.68,Credit Card
C003921,83.47,1418.99,UPI
C003922,49.57,1437.53,Debit Card
C003923,57.88,2778.24,Bank Transfer
C003924,47.8,621.4,Credit Card
C003925,55.21,3423.02,Credit Card
C003926,54.2,487.8,Bank Transfer
C003927,59.8,358.8,Bank Transfer
C003928,64.97,3638.32,Debit Card
C003929,72.29,361.45,Bank Transfer
C003930,53.09,690.17,Credit Card
C003931,67.21,2016.3,Debit Card
C003932,51.86,518.6,Debit Card
C003933,34.9,104.7,Bank Transfer
C003934,80.81,5333.46,Debit Card
C003935,56.74,737.62,Credit Card
C003936,35.34,424.08,Credit Card
C003937,81.21,324.84,Credit Card
C003938,64.98,649.8,Debit Card
C003939,79.06,2450.86,Bank Transfer
C003940,78.37,626.96,Credit Card
C003941,48.11,1347.08,UPI
C003942,88.61,1240.54,Bank Transfer
C003943,33.35,33.35,Debit Card
C003944,62.06,1799.74,Credit Card
C003945,60.73,850.22,Debit Card
C003946,54.47,1416.22,Credit Card
C003947,94.52,2363.0,Debit Card
C003948,76.02,5169.36,UPI
C003949,41.84,585.76,Debit Card
C003950,44.73,89.46,Debit Card
C003951,113.08,2713.92,Debit Card
C003952,60.46,967.36,Credit Card
C003953,54.08,162.24,Bank Transfer
C003954,93.13,1490.08,Debit Card
C003955,34.46,447.98,Bank Transfer
C003956,97.74,293.22,Credit Card
C003957,54.04,540.4,Debit Card
C003958,80.3,2168.1,Credit Card
C003959,60.42,2598.06,Bank Transfer
C003960,38.51,2349.11,Credit Card
C003961,73.57,441.42,Credit Card
C003962,88.96,978.56,Bank Transfer
C003963,30.0,1830.0,Credit Card
C003964,46.89,281.34,Bank Transfer
C003965,94.76,1042.36,Bank Transfer
C003966,77.95,2104.65,Debit Card
C003967,79.28,1030.64,Debit Card
C003968,88.62,5051.34,Credit Card
C003969,79.36,5079.04,Credit Card
C003970,72.95,510.65,Credit Card
C003971,92.32,1200.16,UPI
C003972,62.2,933.0,UPI
C003973,69.67,836.04,Debit Card
C003974,86.52,2249.52,Bank Transfer
C003975,54.7,1750.4,UPI
C003976,98.5,98.5,UPI
C003977,75.83,2957.37,Bank Transfer
C003978,47.02,141.06,Credit Card
C003979,66.13,529.04,Credit Card
C003980,42.28,84.56,UPI
C003981,71.72,645.48,UPI
C003982,62.42,811.46,Bank Transfer
C003983,52.71,790.65,Bank Transfer
C003984,34.4,68.8,UPI
C003985,54.16,2870.48,Bank Transfer
C003986,66.39,2987.55,Credit Card
C003987,62.56,750.72,Debit Card
C003988,41.6,208.0,UPI
C003989,70.43,1197.31,Debit Card
C003990,50.29,1408.12,Bank Transfer
C003991,88.44,88.44,Debit Card
C003992,91.38,6487.98,UPI
C003993,64.86,454.02,Bank Transfer
C003994,101.52,1624.32,Debit Card
C003995,67.18,2149.76,Credit Card
C003996,43.99,1451.67,UPI
C003997,93.7,655.9,UPI
C003998,102.28,1636.48,UPI
C003999,89.89,1438.24,UPI
C004000,54.72,328.32,Bank Transfer
C004001,45.29,588.77,Credit Card
C004002,62.99,1070.83,Credit Card
C004003,119.53,4064.02,Debit Card
C004004,46.46,696.9,UPI
C004005,86.42,4148.16,UPI
C004006,68.15,545.2,Debit Card
C004007,88.88,1510.96,Bank Transfer
C004008,44.8,448.0,Credit Card
C004009,65.01,390.06,UPI
C004010,52.04,1405.08,Debit Card
C004011,53.18,904.06,Credit Card
C004012,84.73,932.03,Debit Card
C004013,47.62,1047.64,Debit Card
C004014,75.8,379.0,Bank Transfer
C004015,71.12,1991.36,Credit Card
C004016,50.92,1120.24,UPI
C004017,55.25,939.25,Credit Card
C004018,76.68,996.84,Bank Transfer
C004019,69.5,486.5,UPI
C004020,70.77,1910.79,Credit Card
C004021,65.35,2091.2,Bank Transfer
C004022,64.05,1088.85,UPI
C004023,69.57,2365.38,UPI
C004024,98.78,1876.82,Debit Card
C004025,80.58,1289.28,Debit Card
C004026,67.38,539.04,Bank Transfer
C004027,48.36,435.24,UPI
C004028,61.62,924.3,Credit Card
C004029,51.6,1341.6,UPI
C004030,54.07,540.7,Bank Transfer
C004031,32.59,488.85,Credit Card
C004032,69.77,3000.11,UPI
C004033,111.35,334.05,Credit Card
C004034,73.92,73.92,Debit Card
C004035,84.55,1183.7,Credit Card
C004036,89.2,2676.0,Debit Card
C004037,64.27,321.35,Credit Card
C004038,65.6,459.2,Debit Card
C004039,42.07,336.56,Bank Transfer
C004040,73.94,665.46,Credit Card
C004041,71.12,1209.04,UPI
C004042,52.88,158.64,Bank Transfer
C004043,92.97,6136.02,Bank Transfer
C004044,54.47,490.23,Credit Card
C004045,126.95,5331.9,Bank Transfer
C004046,78.07,546.49,Debit Card
C004047,69.56,1739.0,Debit Card
C004048,108.78,543.9,Credit Card
C004049,30.0,780.0,Bank Transfer
C004050,64.28,128.56,UPI
C004051,61.33,1226.6,Credit Card
C004052,66.38,730.18,Credit Card
C004053,74.52,745.2,Bank Transfer
C004054,65.79,4144.77,Debit Card
C004055,98.02,4018.82,Bank Transfer
C004056,78.71,78.71,UPI
C004057,79.68,1912.32,UPI
C004058,79.25,1109.5,UPI
C004059,44.23,619.22,UPI
C004060,74.04,888.48,Credit Card
C004061,74.73,672.57,UPI
C004062,47.51,1330.28,UPI
C004063,87.72,1228.08,UPI
C004064,30.0,540.0,Bank Transfer
C004065,120.39,2167.02,Debit Card
C004066,69.25,415.5,Debit Card
C004067,52.89,370.23,Debit Card
C004068,82.35,1070.55,UPI
C004069,82.52,2558.12,Bank Transfer
C004070,110.92,887.36,Credit Card
C004071,105.64,3063.56,Bank Transfer
C004072,43.4,260.4,Credit Card
C004073,64.6,193.8,Bank Transfer
C004074,51.81,310.86,Debit Card
C004075,84.84,933.24,Debit Card
C004076,98.3,1376.2,UPI
C004077,43.67,917.07,Debit Card
C004078,68.74,1099.84,Debit Card
C004079,57.36,1663.44,Debit Card
C004080,86.89,5647.85,Bank Transfer
C004081,78.19,547.33,Debit Card
C004082,93.52,1870.4,Credit Card
C004083,61.58,3633.22,UPI
C004084,67.67,812.04,Bank Transfer
C004085,77.88,1246.08,Credit Card
C004086,64.58,1872.82,Bank Transfer
C004087,75.98,3571.06,Debit Card
C004088,95.4,3148.2,Bank Transfer
C004089,112.67,2366.07,Bank Transfer
C004090,60.23,1325.06,UPI
C004091,112.95,5082.75,Bank Transfer
C004092,59.95,959.2,Bank Transfer
C004093,87.38,786.42,UPI
C004094,60.11,420.77,Bank Transfer
C004095,49.41,1136.43,Bank Transfer
C004096,94.45,1038.95,Credit Card
C004097,69.02,483.14,Credit Card
C004098,95.68,191.36,Bank Transfer
C004099,85.04,2040.96,Bank Transfer
C004100,78.22,703.98,Debit Card
C004101,81.02,324.08,Credit Card
C004102,91.77,2294.25,Debit Card
C004103,88.53,442.65,Bank Transfer
C004104,61.91,433.37,Debit Card
C004105,78.46,1490.74,Debit Card
C004106,100.01,1500.15,UPI
C004107,70.91,780.01,UPI
C004108,60.12,1503.0,Bank Transfer
C004109,57.57,1611.96,Credit Card
C004110,86.98,4088.06,Bank Transfer
C004111,65.19,1890.51,Credit Card
C004112,77.24,1467.56,UPI
C004113,64.24,385.44,Credit Card
C004114,93.48,1495.68,Debit Card
C004115,73.0,73.0,Debit Card
C004116,98.56,788.48,UPI
C004117,97.83,586.98,Bank Transfer
C004118,68.24,409.44,Credit Card
C004119,96.67,966.7,Bank Transfer
C004120,63.24,3857.64,Credit Card
C004121,75.32,903.84,UPI
C004122,54.41,924.97,Debit Card
C004123,81.87,491.22,Debit Card
C004124,76.03,608.24,Credit Card
C004125,80.28,802.8,Bank Transfer
C004126,42.8,428.0,UPI
C004127,30.21,271.89,UPI
C004128,47.35,1420.5,Bank Transfer
C004129,79.98,1039.74,Debit Card
C004130,83.47,250.41,Bank Transfer
C004131,92.59,185.18,Debit Card
C004132,61.91,681.01,Credit Card
C004133,74.17,3115.14,UPI
C004134,55.98,671.76,Credit Card
C004135,97.35,1460.25,Bank Transfer
C004136,55.81,1339.44,Bank Transfer
C004137,93.57,1590.69,Credit Card
C004138,64.97,1039.52,Bank Transfer
C004139,101.5,710.5,Bank Transfer
C004140,73.66,810.26,Bank Transfer
C004141,73.22,1244.74,UPI
C004142,54.92,549.2,UPI
C004143,113.34,7933.8,Debit Card
C004144,89.82,538.92,UPI
C004145,80.24,882.64,Credit Card
C004146,74.79,747.9,Credit Card
C004147,56.79,2669.13,UPI
C004148,83.47,751.23,Credit Card
C004149,68.67,824.04,Bank Transfer
C004150,71.15,711.5,UPI
C004151,87.82,2810.24,Debit Card
C004152,75.69,1059.66,Debit Card
C004153,70.36,351.8,UPI
C004154,98.71,98.71,Credit Card
C004155,53.62,857.92,UPI
C004156,36.9,774.9,UPI
C004157,54.08,540.8,Debit Card
C004158,73.04,3505.92,Bank Transfer
C004159,83.89,3355.6,Bank Transfer
C004160,55.12,330.72,UPI
C004161,143.75,9200.0,Debit Card
C004162,73.64,736.4,Debit Card
C004163,73.04,1095.6,UPI
C004164,44.21,1856.82,UPI
C004165,41.14,452.54,UPI
C004166,34.34,446.42,Bank Transfer
C004167,97.43,292.29,UPI
C004168,94.25,1979.25,Debit Card
C004169,69.97,489.79,UPI
C004170,45.7,776.9,Debit Card
C004171,64.45,2578.0,Debit Card
C004172,98.43,1968.6,Credit Card
C004173,59.92,479.36,Debit Card
C004174,51.96,3429.36,Credit Card
C004175,62.38,1060.46,UPI
C004176,64.14,64.14,Credit Card
C004177,84.76,678.08,Bank Transfer
C004178,30.0,570.0,Bank Transfer
C004179,73.39,733.9,Bank Transfer
C004180,56.06,448.48,UPI
C004181,59.29,237.16,Debit Card
C004182,85.09,850.9,Bank Transfer
C004183,43.96,1230.88,Credit Card
C004184,73.6,3385.6,UPI
C004185,79.63,716.67,UPI
C004186,81.59,1305.44,Credit Card
C004187,84.14,336.56,Credit Card
C004188,81.44,2931.84,UPI
C004189,84.39,1097.07,UPI
C004190,52.38,3352.32,Debit Card
C004191,97.31,1654.27,UPI
C004192,46.31,1574.54,Credit Card
C004193,77.41,1238.56,UPI
C004194,56.38,958.46,UPI
C004195,35.64,392.04,Credit Card
C004196,58.6,468.8,Debit Card
C004197,67.63,270.52,UPI
C004198,97.74,1270.62,Bank Transfer
C004199,106.39,2659.75,Bank Transfer
C004200,67.41,606.69,Credit Card
C004201,42.22,42.22,Credit Card
C004202,43.88,570.44,Credit Card
C004203,85.44,170.88,Bank Transfer
C004204,84.16,2356.48,Credit Card
C004205,57.85,578.5,Bank Transfer
C004206,46.52,790.84,Debit Card
C004207,89.85,1168.05,Credit Card
C004208,45.44,1544.96,UPI
C004209,61.11,855.54,Debit Card
C004210,79.47,874.17,Bank Transfer
C004211,30.0,300.0,Credit Card
C004212,89.07,3740.94,UPI
C004213,117.61,823.27,Bank Transfer
C004214,72.28,1084.2,Debit Card
C004215,69.31,69.31,UPI
C004216,70.89,992.46,Debit Card
C004217,74.5,596.0,Credit Card
C004218,55.4,720.2,UPI
C004219,47.51,2137.95,Credit Card
C004220,62.94,1762.32,Bank Transfer
C004221,73.07,1899.82,Bank Transfer
C004222,50.03,400.24,Debit Card
C004223,43.07,646.05,Credit Card
C004224,61.19,489.52,Credit Card
C004225,43.33,1863.19,UPI
C004226,83.44,917.84,Bank Transfer
C004227,30.0,930.0,Credit Card
C004228,46.64,419.76,Credit Card
C004229,98.27,1080.97,Credit Card
C004230,65.57,2163.81,Bank Transfer
C004231,73.68,147.36,Bank Transfer
C004232,67.42,606.78,Bank Transfer
C004233,57.45,287.25,Debit Card
C004234,91.9,2665.1,Bank Transfer
C004235,58.56,702.72,Bank Transfer
C004236,53.43,801.45,Bank Transfer
C004237,83.14,1247.1,UPI
C004238,31.39,1695.06,UPI
C004239,64.29,2057.28,Credit Card
C004240,59.62,298.1,UPI
C004241,63.92,703.12,Debit Card
C004242,60.23,782.99,Debit Card
C004243,77.5,775.0,Credit Card
C004244,91.99,6163.33,Credit Card
C004245,79.19,1108.66,Debit Card
C004246,63.26,253.04,Debit Card
C004247,82.63,991.56,Debit Card
C004248,84.97,1274.55,Credit Card
C004249,77.22,2857.14,Debit Card
C004250,90.97,909.7,Credit Card
C004251,30.0,660.0,Debit Card
C004252,70.54,1410.8,Debit Card
C004253,76.16,837.76,UPI
C004254,40.38,80.76,Debit Card
C004255,74.42,4167.52,Credit Card
C004256,88.3,706.4,Debit Card
C004257,65.52,524.16,Bank Transfer
C004258,83.13,83.13,UPI
C004259,90.46,995.06,Debit Card
C004260,96.85,3002.35,Debit Card
C004261,93.24,1212.12,Bank Transfer
C004262,97.31,875.79,Bank Transfer
C004263,60.01,2340.39,Bank Transfer
C004264,62.2,684.2,Bank Transfer
C004265,30.0,600.0,Bank Transfer
C004266,48.7,1363.6,Bank Transfer
C004267,94.37,1509.92,Debit Card
C004268,57.9,521.1,Credit Card
C004269,77.95,1325.15,Debit Card
C004270,74.81,673.29,Debit Card
C004271,94.81,1611.77,Debit Card
C004272,30.0,360.0,UPI
C004273,77.05,5008.25,Credit Card
C004274,76.73,460.38,Credit Card
C004275,52.84,2906.2,UPI
C004276,89.2,1784.0,Credit Card
C004277,42.02,210.1,UPI
C004278,91.29,2373.54,Debit Card
C004279,30.0,90.0,Credit Card
C004280,51.9,2335.5,Debit Card
C004281,67.2,537.6,Bank Transfer
C004282,74.35,1115.25,Debit Card
C004283,32.64,489.6,Credit Card
C004284,90.86,817.74,Debit Card
C004285,85.07,850.7,Debit Card
C004286,108.07,1188.77,UPI
C004287,84.04,2857.36,Credit Card
C004288,55.27,773.78,Debit Card
C004289,48.57,922.83,UPI
C004290,61.59,307.95,Credit Card
C004291,113.62,1022.58,Bank Transfer
C004292,70.95,283.8,Debit Card
C004293,71.81,933.53,Debit Card
C004294,97.59,6050.58,Debit Card
C004295,46.71,46.71,Debit Card
C004296,80.78,80.78,Debit Card
C004297,80.33,963.96,Bank Transfer
C004298,89.15,1426.4,Bank Transfer
C004299,87.05,522.3,Credit Card
C004300,68.83,1307.77,Credit Card
C004301,42.34,465.74,UPI
C004302,58.7,1995.8,UPI
C004303,86.84,1042.08,UPI
C004304,107.09,214.18,Bank Transfer
C004305,45.54,910.8,Credit Card
C004306,44.22,353.76,Credit Card
C004307,38.52,577.8,Bank Transfer
C004308,54.66,2022.42,Credit Card
C004309,88.95,711.6,Debit Card
C004310,96.32,5104.96,Credit Card
C004311,30.0,720.0,Credit Card
C004312,45.9,137.7,Debit Card
C004313,42.16,1054.0,UPI
C004314,52.65,1000.35,UPI
C004315,65.55,589.95,UPI
C004316,62.05,558.45,Bank Transfer
C004317,80.28,481.68,Debit Card
C004318,31.47,251.76,Debit Card
C004319,59.59,655.49,Bank Transfer
C004320,97.33,778.64,Debit Card
C004321,98.09,1177.08,Credit Card
C004322,103.29,2169.09,UPI
C004323,77.87,311.48,Debit Card
C004324,56.9,1194.9,Debit Card
C004325,73.5,1837.5,UPI
C004326,120.55,1326.05,Bank Transfer
C004327,59.39,534.51,UPI
C004328,106.66,3626.44,Bank Transfer
C004329,30.0,300.0,Bank Transfer
C004330,81.44,2606.08,Credit Card
C004331,82.95,497.7,UPI
C004332,77.47,1316.99,Debit Card
C004333,78.78,1733.16,Bank Transfer
C004334,80.46,1045.98,Credit Card
C004335,81.4,1383.8,UPI
C004336,63.39,887.46,Bank Transfer
C004337,64.58,452.06,Credit Card
C004338,42.78,1582.86,Debit Card
C004339,84.65,253.95,Bank Transfer
C004340,96.05,1248.65,Bank Transfer
C004341,104.89,3461.37,Debit Card
C004342,53.58,107.16,Debit Card
C004343,35.52,1172.16,Debit Card
C004344,77.53,1395.54,Bank Transfer
C004345,46.89,422.01,Credit Card
C004346,81.44,1384.48,Credit Card
C004347,30.0,330.0,Debit Card
C004348,91.74,642.18,Credit Card
C004349,73.07,438.42,Debit Card
C004350,31.57,284.13,Debit Card
C004351,76.08,4793.04,UPI
C004352,71.9,5104.9,Credit Card
C004353,80.46,321.84,Bank Transfer
C004354,86.04,430.2,UPI
C004355,30.0,1860.0,Debit Card
C004356,60.58,605.8,UPI
C004357,68.22,1569.06,Debit Card
C004358,64.09,961.35,Debit Card
C004359,62.98,62.98,Debit Card
C004360,91.09,1457.44,Credit Card
C004361,35.37,176.85,Debit Card
C004362,64.17,513.36,Debit Card
C004363,65.75,986.25,Credit Card
C004364,67.81,1898.68,Credit Card
C004365,50.45,3127.9,Debit Card
C004366,112.83,1466.79,Credit Card
C004367,89.57,895.7,Bank Transfer
C004368,114.23,2513.06,Bank Transfer
C004369,82.81,414.05,Debit Card
C004370,85.25,1960.75,UPI
C004371,69.91,1188.47,Credit Card
C004372,101.26,405.04,UPI
C004373,81.31,2195.37,Bank Transfer
C004374,66.19,463.33,Debit Card
C004375,106.93,3849.48,Bank Transfer
C004376,43.94,219.7,Credit Card
C004377,55.36,442.88,Credit Card
C004378,126.21,6436.71,Debit Card
C004379,83.41,917.51,Credit Card
C004380,30.0,420.0,Credit Card
C004381,90.38,813.42,Credit Card
C004382,49.54,1387.12,UPI
C004383,58.51,1462.75,Debit Card
C004384,121.02,2057.34,Debit Card
C004385,103.11,6083.49,Debit Card
C004386,109.96,1319.52,Credit Card
C004387,57.85,173.55,Credit Card
C004388,64.18,2246.3,Credit Card
C004389,74.37,1933.62,Debit Card
C004390,87.37,698.96,UPI
C004391,63.16,315.8,Bank Transfer
C004392,107.57,645.42,Debit Card
C004393,79.82,159.64,Debit Card
C004394,99.82,2894.78,UPI
C004395,54.4,707.2,Bank Transfer
C004396,61.62,3019.38,Bank Transfer
C004397,74.91,449.46,Credit Card
C004398,60.82,121.64,Bank Transfer
C004399,90.95,2819.45,Credit Card
C004400,91.35,2649.15,Debit Card
C004401,65.22,652.2,UPI
C004402,83.16,914.76,Debit Card
C004403,110.84,1219.24,Bank Transfer
C004404,90.89,1272.46,Debit Card
C004405,83.04,4650.24,UPI
C004406,95.91,767.28,UPI
C004407,103.62,6009.96,Credit Card
C004408,100.36,1706.12,Debit Card
C004409,68.56,205.68,UPI
C004410,88.05,2289.3,UPI
C004411,64.04,4226.64,UPI
C004412,68.91,1102.56,UPI
C004413,79.58,477.48,Bank Transfer
C004414,41.03,82.06,Debit Card
C004415,77.37,618.96,Debit Card
C004416,56.17,280.85,Debit Card
C004417,46.28,1249.56,Bank Transfer
C004418,85.9,5154.0,Bank Transfer
C004419,64.78,129.56,UPI
C004420,74.4,1190.4,Bank Transfer
C004421,65.27,587.43,Credit Card
C004422,57.67,634.37,Bank Transfer
C004423,72.35,651.15,UPI
C004424,42.76,470.36,Debit Card
C004425,68.08,4561.36,Bank Transfer
C004426,109.61,767.27,Debit Card
C004427,46.01,690.15,Debit Card
C004428,98.52,492.6,Credit Card
C004429,111.74,1340.88,Credit Card
C004430,54.29,977.22,Bank Transfer
C004431,76.55,1684.1,Debit Card
C004432,44.01,176.04,UPI
C004433,41.01,2173.53,Debit Card
C004434,73.34,440.04,Debit Card
C004435,78.18,1250.88,Credit Card
C004436,58.66,3460.94,Credit Card
C004437,47.38,521.18,Credit Card
C004438,54.32,1086.4,Credit Card
C004439,87.82,175.64,Bank Transfer
C004440,87.96,615.72,Bank Transfer
C004441,82.85,5136.7,Debit Card
C004442,62.29,2553.89,Bank Transfer
C004443,48.49,1115.27,UPI
C004444,96.26,3272.84,Debit Card
C004445,102.82,2570.5,Debit Card
C004446,59.5,2975.0,UPI
C004447,66.82,601.38,Debit Card
C004448,40.66,2236.3,UPI
C004449,80.68,242.04,Credit Card
