customer_id,gender,age,tenure_months,contract_type,churn
C003745,Male,56,3,Month-to-Month,No
C003746,Male,18,19,Two Year,No
C003747,Female,42,2,Month-to-Month,Yes
C003748,Female,60,42,Two Year,No
C003749,Male,55,17,Month-to-Month,No
C003750,Female,37,5,Month-to-Month,No
C003751,Male,20,31,Two Year,No
C003752,Male,19,34,One Year,No
C003753,Male,35,28,Two Year,No
C003754,Male,61,21,Two Year,No
C003755,Female,27,9,Month-to-Month,No
C003756,Male,22,27,One Year,No
C003757,Male,26,6,Month-to-Month,Yes
C003758,Female,19,35,One Year,No
C003759,Male,51,16,One Year,No
C003760,Male,55,2,Month-to-Month,No
C003761,Male,48,35,One Year,No
C003762,Female,27,28,One Year,No
C003763,Male,29,12,Month-to-Month,Yes
C003764,Female,53,23,Two Year,No
C003765,Male,38,21,One Year,No
C003766,Male,64,36,Two Year,No
C003767,Female,23,12,Month-to-Month,No
C003768,Male,20,13,Month-to-Month,No
C003769,Male,27,20,One Year,No
C003770,Female,22,16,Month-to-Month,No
C003771,Female,63,15,Two Year,No
C003772,Female,43,12,Month-to-Month,No
C003773,Female,38,22,One Year,No
C003774,Female,62,6,One Year,No
C003775,Male,43,16,Month-to-Month,Yes
C003776,Female,55,1,Month-to-Month,Yes
C003777,Male,61,32,One Year,No
C003778,Male,43,15,One Year,No
C003779,Male,25,16,Month-to-Month,Yes
C003780,Female,22,25,Two Year,No
C003781,Female,32,2,Month-to-Month,No
C003782,Male,33,6,Month-to-Month,No
C003783,Female,18,33,One Year,No
C003784,Female,33,5,Month-to-Month,No
C003785,Female,54,55,Two Year,No
C003786,Female,20,4,Month-to-Month,Yes
C003787,Male,64,4,Month-to-Month,Yes
C003788,Male,48,5,Month-to-Month,No
C003789,Female,30,12,One Year,No
C003790,Male,33,11,One Year,Yes
C003791,Female,60,18,One Year,No
C003792,Female,38,4,Month-to-Month,Yes
C003793,Male,19,13,Month-to-Month,No
C003794,Male,44,15,Two Year,No
C003795,Male,55,10,Month-to-Month,Yes
C003796,Female,43,63,Two Year,No
C003797,Male,55,1,Month-to-Month,Yes
C003798,Female,63,32,Two Year,No
C003799,Male,42,8,Month-to-Month,Yes
C003800,Male,28,12,One Year,No
C003801,Female,25,5,Month-to-Month,Yes
C003802,Female,25,3,Month-to-Month,Yes
C003803,Female,50,15,Month-to-Month,Yes
C003804,Female,24,17,Month-to-Month,No
C003805,Female,55,13,Month-to-Month,No
C003806,Female,38,20,One Year,No
C003807,Female,25,32,One Year,No
C003808,Female,38,24,One Year,No
C003809,Male,37,25,One Year,No
C003810,Female,25,19,One Year,No
C003811,Female,63,13,Month-to-Month,No
C003812,Male,48,12,Month-to-Month,No
C003813,Female,46,9,Month-to-Month,No
C003814,Male,26,70,Two Year,No
C003815,Male,32,3,Month-to-Month,No
C003816,Female,47,11,Month-to-Month,No
C003817,Male,43,15,One Year,No
C003818,Female,27,1,Month-to-Month,Yes
C003819,Male,46,60,Two Year,No
C003820,Male,33,71,Two Year,No
C003821,Male,53,13,Month-to-Month,No
C003822,Female,37,14,Month-to-Month,No
C003823,Female,62,1,Month-to-Month,Yes
C003824,Male,54,7,One Year,No
C003825,Male,39,2,Month-to-Month,Yes
C003826,Female,24,12,One Year,No
C003827,Female,40,14,One Year,No
C003828,Male,58,4,Month-to-Month,Yes
C003829,Male,57,2,Month-to-Month,No
C003830,Female,46,24,One Year,No
C003831,Female,33,5,Month-to-Month,No
C003832,Female,55,20,Two Year,No
C003833,Female,45,13,Month-to-Month,No
C003834,Female,55,17,One Year,No
C003835,Male,48,41,Two Year,No
C003836,Female,31,30,Two Year,No
C003837,Male,50,9,Month-to-Month,No
C003838,Female,26,10,Month-to-Month,No
C003839,Male,44,24,One Year,No
C003840,Female,41,10,Month-to-Month,No
C003841,Female,30,12,Month-to-Month,Yes
C003842,Male,43,25,Two Year,No
C003843,Male,46,8,Month-to-Month,No
C003844,Female,60,16,Month-to-Month,No
C003845,Female,45,17,Month-to-Month,No
C003846,Female,45,25,One Year,No
C003847,Female,25,9,One Year,No
C003848,Female,40,6,Month-to-Month,No
C003849,Male,46,12,Month-to-Month,No
C003850,Male,22,7,Month-to-Month,No
C003851,Female,59,10,One Year,No
C003852,Male,24,10,Month-to-Month,Yes
C003853,Male,59,43,Two Year,No
C003854,Male,53,6,Month-to-Month,Yes
C003855,Female,58,70,Two Year,No
C003856,Male,44,14,Month-to-Month,No
C003857,Female,63,11,One Year,No
C003858,Male,19,14,Month-to-Month,No
C003859,Female,42,12,Month-to-Month,No
C003860,Male,26,38,Two Year,No
C003861,Female,44,65,Two Year,No
C003862,Female,18,12,Month-to-Month,No
C003863,Male,40,13,One Year,No
C003864,Female,27,15,One Year,No
C003865,Female,59,27,Two Year,No
C003866,Female,42,8,Month-to-Month,No
C003867,Female,20,14,One Year,No
C003868,Female,23,13,Month-to-Month,Yes
C003869,Female,23,17,Month-to-Month,No
C003870,Female,19,30,Two Year,No
C003871,Female,35,17,Month-to-Month,No
C003872,Male,40,7,Month-to-Month,No
C003873,Male,19,33,One Year,No
C003874,Female,29,6,One Year,No
C003875,Female,39,14,Month-to-Month,No
C003876,Male,54,17,Month-to-Month,No
C003877,Male,37,24,Two Year,No
C003878,Male,56,2,Month-to-Month,Yes
C003879,Female,41,32,One Year,No
C003880,Male,37,19,One Year,No
C003881,Female,18,1,Month-to-Month,No
C003882,Female,18,40,Two Year,No
C003883,Male,34,10,One Year,No
C003884,Female,18,7,Month-to-Month,No
C003885,Female,62,24,One Year,Yes
C003886,Female,47,19,One Year,Yes
C003887,Female,58,29,One Year,No
C003888,Male,64,25,Two Year,No
C003889,Male,20,15,Month-to-Month,No
C003890,Female,63,5,Month-to-Month,Yes
C003891,Female,28,5,Month-to-Month,Yes
C003892,Male,41,2,Month-to-Month,Yes
C003893,Female,39,9,Month-to-Month,No
C003894,Male,61,38,Two Year,No
C003895,Female,62,33,One Year,No
C003896,Female,43,15,One Year,No
C003897,Male,30,31,One Year,No
C003898,Male,18,29,Two Year,No
C003899,Male,41,4,Month-to-Month,No
C003900,Male,27,19,Two Year,No
C003901,Female,52,17,Month-to-Month,Yes
C003902,Male,41,59,Two Year,No
C003903,Female,45,23,One Year,No
C003904,Male,53,7,Month-to-Month,No
C003905,Male,33,6,One Year,No
C003906,Female,57,33,One Year,Yes
C003907,Male,33,1,Month-to-Month,No
C003908,Male,34,23,One Year,No
C003909,Male,32,4,Month-to-Month,Yes
C003910,Male,33,4,Month-to-Month,Yes
C003911,Female,32,68,Two Year,No
C003912,Female,51,11,One Year,No
C003913,Male,28,39,Two Year,No
C003914,Male,18,8,One Year,No
C003915,Male,32,6,Month-to-Month,No
C003916,Female,43,18,One Year,No
C003917,Female,21,28,One Year,No
C003918,Female,60,18,Two Year,No
C003919,Female,22,4,Month-to-Month,No
C003920,Male,52,12,Two Year,No
C003921,Male,30,17,Two Year,No
C003922,Male,27,29,One Year,No
C003923,Female,28,48,Two Year,No
C003924,Male,35,13,Month-to-Month,Yes
C003925,Female,51,62,Two Year,No
C003926,Female,56,9,One Year,No
C003927,Male,58,6,Month-to-Month,No
C003928,Male,59,56,Two Year,No
C003929,Male,40,5,Month-to-Month,No
C003930,Female,24,13,Month-to-Month,Yes
C003931,Female,56,30,One Year,No
C003932,Male,20,10,Month-to-Month,No
C003933,Male,29,3,Month-to-Month,Yes
C003934,Female,24,66,Two Year,No
C003935,Male,43,13,Month-to-Month,Yes
C003936,Female,50,12,Month-to-Month,No
C003937,Female,54,4,Month-to-Month,Yes
C003938,Male,32,10,Month-to-Month,No
C003939,Male,19,31,One Year,Yes
C003940,Male,58,8,One Year,No
C003941,Male,24,28,Two Year,No
C003942,Female,49,14,One Year,No
C003943,Female,21,1,Month-to-Month,Yes
C003944,Female,37,29,Two Year,No
C003945,Male,53,14,One Year,Yes
C003946,Female,49,26,One Year,No
C003947,Male,45,25,One Year,No
C003948,Male,30,68,Two Year,No
C003949,Male,18,14,One Year,No
C003950,Male,52,2,Month-to-Month,Yes
C003951,Male,47,24,One Year,No
C003952,Male,53,16,Month-to-Month,No
C003953,Female,42,3,Month-to-Month,No
C003954,Male,33,16,Month-to-Month,No
C003955,Female,36,13,Month-to-Month,No
C003956,Female,18,3,Month-to-Month,No
C003957,Male,22,10,Month-to-Month,No
C003958,Male,39,27,One Year,No
C003959,Male,41,43,Two Year,No
C003960,Female,60,61,Two Year,No
C003961,Male,62,6,Month-to-Month,No
C003962,Female,54,11,One Year,Yes
C003963,Male,53,61,Two Year,No
C003964,Male,53,6,Month-to-Month,Yes
C003965,Female,21,11,One Year,No
C003966,Female,53,27,One Year,No
C003967,Male,35,13,Month-to-Month,No
C003968,Female,33,57,Two Year,No
C003969,Female,58,64,Two Year,No
C003970,Female,35,7,Month-to-Month,No
C003971,Female,39,13,Month-to-Month,No
C003972,Female,19,15,Month-to-Month,Yes
C003973,Male,38,12,Month-to-Month,No
C003974,Male,53,26,One Year,No
C003975,Female,61,32,One Year,No
C003976,Male,56,1,Month-to-Month,Yes
C003977,Male,64,39,Two Year,No
C003978,Female,56,3,Month-to-Month,No
C003979,Male,46,8,Month-to-Month,No
C003980,Female,43,2,Month-to-Month,Yes
C003981,Female,38,9,One Year,No
C003982,Male,34,13,Month-to-Month,No
C003983,Female,33,15,Month-to-Month,No
C003984,Female,48,2,Month-to-Month,Yes
C003985,Female,26,53,Two Year,No
C003986,Female,48,45,Two Year,No
C003987,Female,31,12,Month-to-Month,Yes
C003988,Male,54,5,Month-to-Month,Yes
C003989,Male,19,17,One Year,Yes
C003990,Female,63,28,One Year,No
C003991,Female,31,1,Month-to-Month,Yes
C003992,Male,50,71,Two Year,No
C003993,Female,52,7,One Year,No
C003994,Male,56,16,Month-to-Month,No
C003995,Female,64,32,One Year,Yes
C003996,Female,37,33,Two Year,No
C003997,Female,19,7,One Year,No
C003998,Female,58,16,Month-to-Month,No
C003999,Female,36,16,Month-to-Month,No
C004000,Female,54,6,Month-to-Month,Yes
C004001,Female,35,13,Month-to-Month,No
C004002,Male,33,17,One Year,No
C004003,Male,21,34,Two Year,No
C004004,Male,29,15,One Year,No
C004005,Female,46,48,Two Year,No
C004006,Female,24,8,Month-to-Month,No
C004007,Female,31,17,Two Year,No
C004008,Female,29,10,One Year,No
C004009,Female,52,6,Month-to-Month,No
C004010,Female,22,27,One Year,No
C004011,Female,34,17,Month-to-Month,No
C004012,Male,59,11,One Year,No
C004013,Female,49,22,One Year,No
C004014,Male,27,5,Month-to-Month,Yes
C004015,Male,60,28,One Year,No
C004016,Female,34,22,One Year,No
C004017,Female,22,17,Month-to-Month,No
C004018,Male,62,13,Month-to-Month,Yes
C004019,Male,59,7,Month-to-Month,Yes
C004020,Female,26,27,One Year,No
C004021,Female,50,32,Two Year,No
C004022,Male,53,17,Two Year,No
C004023,Female,53,34,One Year,No
C004024,Female,35,19,One Year,No
C004025,Female,26,16,Month-to-Month,No
C004026,Male,46,8,One Year,Yes
C004027,Male,31,9,Month-to-Month,No
C004028,Male,42,15,Month-to-Month,No
C004029,Female,32,26,One Year,No
C004030,Female,23,10,Month-to-Month,Yes
C004031,Male,59,15,One Year,No
C004032,Male,46,43,Two Year,No
C004033,Male,32,3,Month-to-Month,No
C004034,Female,46,1,Month-to-Month,No
C004035,Male,21,14,Two Year,No
C004036,Male,35,30,One Year,No
C004037,Female,61,5,Month-to-Month,Yes
C004038,Female,56,7,Month-to-Month,No
C004039,Female,33,8,One Year,No
C004040,Male,28,9,One Year,No
C004041,Female,31,17,Month-to-Month,No
C004042,Female,20,3,Month-to-Month,No
C004043,Male,59,66,Two Year,No
C004044,Female,55,9,One Year,No
C004045,Male,62,42,Two Year,No
C004046,Male,59,7,One Year,No
C004047,Female,35,25,Two Year,No
C004048,Female,37,5,Month-to-Month,Yes
C004049,Female,42,26,One Year,No
C004050,Female,55,2,Month-to-Month,No
C004051,Female,30,20,One Year,Yes
C004052,Female,21,11,Month-to-Month,No
C004053,Male,31,10,Month-to-Month,No
C004054,Male,50,63,Two Year,No
C004055,Female,45,41,Two Year,No
C004056,Male,54,1,Month-to-Month,No
C004057,Female,25,24,One Year,No
C004058,Male,61,14,Month-to-Month,Yes
C004059,Male,51,14,Month-to-Month,No
C004060,Male,61,12,Two Year,No
C004061,Female,22,9,Month-to-Month,No
C004062,Male,22,28,Two Year,No
C004063,Female,48,14,Month-to-Month,No
C004064,Male,62,18,One Year,No
C004065,Male,26,18,One Year,No
C004066,Male,59,6,Month-to-Month,Yes
C004067,Male,49,7,Month-to-Month,No
C004068,Male,50,13,Two Year,No
C004069,Female,20,31,One Year,No
C004070,Female,47,8,Month-to-Month,Yes
C004071,Male,29,29,One Year,No
C004072,Male,46,6,Month-to-Month,No
C004073,Male,20,3,Month-to-Month,Yes
C004074,Male,43,6,Month-to-Month,No
C004075,Female,47,11,Month-to-Month,No
C004076,Male,26,14,Two Year,No
C004077,Female,43,21,One Year,No
C004078,Male,19,16,Two Year,No
C004079,Female,20,29,One Year,No
C004080,Male,63,65,Two Year,No
C004081,Male,21,7,One Year,No
C004082,Female,42,20,One Year,No
C004083,Male,30,59,Two Year,No
C004084,Male,56,12,One Year,No
C004085,Male,61,16,Month-to-Month,Yes
C004086,Female,52,29,One Year,No
C004087,Male,40,47,Two Year,No
C004088,Male,26,33,One Year,No
C004089,Female,19,21,One Year,No
C004090,Female,58,22,One Year,No
C004091,Female,61,45,Two Year,No
C004092,Male,48,16,Month-to-Month,No
C004093,Male,61,9,One Year,No
C004094,Male,64,7,Month-to-Month,No
C004095,Female,19,23,One Year,No
C004096,Male,49,11,One Year,No
C004097,Male,35,7,Month-to-Month,No
C004098,Female,30,2,Month-to-Month,Yes
C004099,Female,63,24,One Year,No
C004100,Female,22,9,Month-to-Month,No
C004101,Female,59,4,Month-to-Month,Yes
C004102,Female,61,25,Two Year,No
C004103,Male,27,5,Month-to-Month,Yes
C004104,Female,60,7,Month-to-Month,Yes
C004105,Male,42,19,Two Year,No
C004106,Male,51,15,Month-to-Month,No
C004107,Female,54,11,Month-to-Month,No
C004108,Female,47,25,One Year,No
C004109,Female,24,28,One Year,No
C004110,Male,23,47,Two Year,No
C004111,Female,20,29,Two Year,No
C004112,Female,30,19,One Year,No
C004113,Female,20,6,Month-to-Month,No
C004114,Female,43,16,Month-to-Month,No
C004115,Female,41,1,Month-to-Month,Yes
C004116,Male,23,8,Month-to-Month,No
C004117,Male,60,6,One Year,No
C004118,Male,59,6,One Year,No
C004119,Female,29,10,Month-to-Month,Yes
C004120,Female,53,61,Two Year,No
C004121,Female,19,12,Month-to-Month,Yes
C004122,Male,28,17,Month-to-Month,No
C004123,Female,56,6,One Year,No
C004124,Female,51,8,Month-to-Month,No
C004125,Female,43,10,Month-to-Month,No
C004126,Male,35,10,Month-to-Month,No
C004127,Female,38,9,Month-to-Month,Yes
C004128,Male,53,30,One Year,No
C004129,Female,57,13,Two Year,No
C004130,Male,63,3,Month-to-Month,Yes
C004131,Male,61,2,Month-to-Month,Yes
C004132,Male,39,11,One Year,No
C004133,Female,47,42,Two Year,No
C004134,Female,60,12,Month-to-Month,No
C004135,Male,47,15,Month-to-Month,No
C004136,Male,25,24,One Year,No
C004137,Female,51,17,One Year,No
C004138,Female,64,16,Month-to-Month,No
C004139,Male,26,7,One Year,Yes
C004140,Female,37,11,Month-to-Month,No
C004141,Female,57,17,One Year,No
C004142,Female,42,10,One Year,No
C004143,Female,36,70,Two Year,No
C004144,Male,22,6,Month-to-Month,No
C004145,Female,28,11,Month-to-Month,No
C004146,Female,32,10,Month-to-Month,No
C004147,Male,25,47,Two Year,No
C004148,Male,36,9,Month-to-Month,No
C004149,Female,40,12,Month-to-Month,No
C004150,Female,44,10,Month-to-Month,No
C004151,Female,57,32,One Year,Yes
C004152,Female,49,14,Month-to-Month,Yes
C004153,Male,43,5,Month-to-Month,No
C004154,Male,44,1,Month-to-Month,Yes
C004155,Male,36,16,Two Year,No
C004156,Female,59,21,One Year,No
C004157,Female,46,10,One Year,No
C004158,Female,56,48,Two Year,No
C004159,Female,58,40,Two Year,No
C004160,Male,50,6,Month-to-Month,Yes
C004161,Male,36,64,Two Year,No
C004162,Female,54,10,Month-to-Month,No
C004163,Male,36,15,Month-to-Month,No
C004164,Female,50,42,Two Year,No
C004165,Female,64,11,Month-to-Month,Yes
C004166,Male,33,13,Month-to-Month,Yes
C004167,Female,40,3,Month-to-Month,Yes
C004168,Female,24,21,One Year,Yes
C004169,Male,43,7,Month-to-Month,Yes
C004170,Female,49,17,One Year,No
C004171,Female,29,40,Two Year,No
C004172,Male,25,20,One Year,No
C004173,Female,22,8,Month-to-Month,Yes
C004174,Male,59,66,Two Year,No
C004175,Female,45,17,Month-to-Month,No
C004176,Male,22,1,Month-to-Month,Yes
C004177,Male,43,8,Month-to-Month,No
C004178,Male,22,19,One Year,No
C004179,Female,39,10,Month-to-Month,No
C004180,Male,32,8,Month-to-Month,No
C004181,Male,30,4,Month-to-Month,Yes
C004182,Male,45,10,Month-to-Month,No
C004183,Male,50,28,One Year,Yes
C004184,Male,60,46,Two Year,No
C004185,Female,40,9,One Year,No
C004186,Female,50,16,Month-to-Month,No
C004187,Female,60,4,Month-to-Month,Yes
C004188,Female,35,36,Two Year,No
C004189,Female,47,13,Month-to-Month,No
C004190,Female,43,64,Two Year,No
C004191,Female,33,17,Month-to-Month,No
C004192,Male,30,34,Two Year,No
C004193,Female,56,16,Month-to-Month,No
C004194,Male,50,17,Month-to-Month,No
C004195,Male,43,11,One Year,Yes
C004196,Female,18,8,One Year,No
C004197,Male,55,4,Month-to-Month,No
C004198,Male,19,13,One Year,Yes
C004199,Male,23,25,One Year,No
C004200,Male,63,9,Month-to-Month,No
C004201,Female,55,1,Month-to-Month,Yes
C004202,Female,59,13,Month-to-Month,No
C004203,Female,41,2,Month-to-Month,Yes
C004204,Female,35,28,One Year,No
C004205,Female,44,10,Month-to-Month,Yes
C004206,Female,58,17,Month-to-Month,No
C004207,Female,25,13,Month-to-Month,No
C004208,Female,45,34,One Year,No
C004209,Female,27,14,Month-to-Month,No
C004210,Female,34,11,Month-to-Month,Yes
C004211,Male,46,10,Month-to-Month,No
C004212,Female,23,42,Two Year,No
C004213,Male,31,7,Month-to-Month,No
C004214,Male,39,15,One Year,No
C004215,Male,23,1,Month-to-Month,No
C004216,Male,43,14,Month-to-Month,Yes
C004217,Female,56,8,One Year,No
C004218,Male,29,13,Month-to-Month,No
C004219,Female,52,45,Two Year,No
C004220,Female,31,28,Two Year,No
C004221,Male,39,26,One Year,No
C004222,Female,40,8,One Year,No
C004223,Male,24,15,Month-to-Month,No
C004224,Male,57,8,Month-to-Month,Yes
C004225,Female,42,43,Two Year,No
C004226,Female,30,11,One Year,No
C004227,Male,38,31,One Year,Yes
C004228,Female,58,9,Month-to-Month,No
C004229,Female,27,11,Month-to-Month,No
C004230,Female,26,33,Two Year,No
C004231,Male,32,2,Month-to-Month,Yes
C004232,Male,19,9,Month-to-Month,Yes
C004233,Female,42,5,Month-to-Month,Yes
C004234,Female,30,29,Two Year,No
C004235,Female,51,12,Month-to-Month,No
C004236,Female,51,15,Two Year,No
C004237,Female,52,15,Month-to-Month,No
C004238,Male,55,54,Two Year,No
C004239,Female,20,32,One Year,No
C004240,Male,59,5,Month-to-Month,Yes
C004241,Female,23,11,One Year,No
C004242,Male,36,13,Month-to-Month,Yes
C004243,Female,20,10,Month-to-Month,No
C004244,Male,35,67,Two Year,No
C004245,Female,56,14,Month-to-Month,No
C004246,Male,26,4,Month-to-Month,Yes
C004247,Male,29,12,Month-to-Month,No
C004248,Male,22,15,Month-to-Month,Yes
C004249,Male,20,37,Two Year,No
C004250,Male,28,10,Month-to-Month,No
C004251,Male,47,22,Two Year,No
C004252,Female,21,20,Two Year,No
C004253,Male,22,11,Month-to-Month,No
C004254,Female,18,2,Month-to-Month,No
C004255,Female,44,56,Two Year,No
C004256,Female,45,8,Month-to-Month,No
C004257,Female,46,8,Month-to-Month,No
C004258,Female,35,1,Month-to-Month,No
C004259,Male,29,11,One Year,No
C004260,Male,30,31,One Year,No
C004261,Male,58,13,Month-to-Month,Yes
C004262,Female,19,9,Month-to-Month,No
C004263,Male,54,39,Two Year,No
C004264,Male,62,11,One Year,No
C004265,Male,33,20,One Year,No
C004266,Male,41,28,One Year,No
C004267,Male,52,16,Month-to-Month,No
C004268,Female,39,9,One Year,No
C004269,Male,53,17,Month-to-Month,No
C004270,Female,28,9,Month-to-Month,Yes
C004271,Female,63,17,One Year,No
C004272,Female,46,12,Month-to-Month,No
C004273,Female,52,65,Two Year,No
C004274,Female,32,6,Month-to-Month,No
C004275,Male,48,55,Two Year,No
C004276,Male,59,20,Two Year,No
C004277,Male,58,5,Month-to-Month,Yes
C004278,Female,60,26,One Year,No
C004279,Male,33,3,Month-to-Month,No
C004280,Male,27,45,Two Year,No
C004281,Female,49,8,Month-to-Month,No
C004282,Female,19,15,One Year,No
C004283,Female,41,15,Month-to-Month,No
C004284,Female,40,9,Month-to-Month,No
C004285,Male,19,10,Month-to-Month,No
C004286,Female,55,11,Month-to-Month,Yes
C004287,Female,48,34,One Year,No
C004288,Male,57,14,One Year,Yes
C004289,Male,43,19,One Year,No
C004290,Female,46,5,Month-to-Month,Yes
C004291,Male,20,9,Month-to-Month,No
C004292,Female,31,4,Month-to-Month,Yes
C004293,Female,42,13,Two Year,No
C004294,Male,18,62,Two Year,No
C004295,Male,20,1,Month-to-Month,Yes
C004296,Female,43,1,Month-to-Month,Yes
C004297,Female,35,12,Month-to-Month,No
C004298,Female,26,16,One Year,Yes
C004299,Male,55,6,One Year,No
C004300,Female,40,19,One Year,No
C004301,Female,38,11,Month-to-Month,Yes
C004302,Female,18,34,One Year,No
C004303,Female,38,12,One Year,Yes
C004304,Female,44,2,Month-to-Month,No
C004305,Male,59,20,One Year,No
C004306,Female,23,8,Month-to-Month,Yes
C004307,Female,61,15,Month-to-Month,No
C004308,Female,53,37,Two Year,No
C004309,Female,45,8,Month-to-Month,No
C004310,Male,62,53,Two Year,No
C004311,Male,34,24,One Year,No
C004312,Male,57,3,Month-to-Month,Yes
C004313,Female,20,25,One Year,No
C004314,Female,29,19,One Year,No
C004315,Male,56,9,Month-to-Month,No
C004316,Male,29,9,Month-to-Month,No
C004317,Male,19,6,Month-to-Month,No
C004318,Female,63,8,Month-to-Month,No
C004319,Female,39,11,Month-to-Month,No
